idx	env	arm	t	seed	log	cmd
406	reacher	gcrouter_off_s42_ds1_tauown	25	48	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed48.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
407	reacher	gcrouter_off_s42_ds1_tauown	25	49	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed49.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
408	reacher	gcrouter_off_s42_ds1_tauown	50	42	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed42.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
409	reacher	gcrouter_off_s42_ds1_tauown	50	43	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed43.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
410	reacher	gcrouter_off_s42_ds1_tauown	50	44	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed44.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
411	reacher	gcrouter_off_s42_ds1_tauown	50	45	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed45.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
412	reacher	gcrouter_off_s42_ds1_tauown	50	46	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed46.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
413	reacher	gcrouter_off_s42_ds1_tauown	50	47	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed47.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
414	reacher	gcrouter_off_s42_ds1_tauown	50	48	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed48.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
415	reacher	gcrouter_off_s42_ds1_tauown	50	49	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed49.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
416	reacher	gcrouter_off_s42_ds1_tauown	100	42	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed42.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h200_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
417	reacher	gcrouter_off_s42_ds1_tauown	100	43	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed43.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h200_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
418	reacher	gcrouter_off_s42_ds1_tauown	100	44	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed44.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h200_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
419	reacher	gcrouter_off_s42_ds1_tauown	100	45	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed45.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h200_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
420	reacher	gcrouter_off_s42_ds1_tauown	100	46	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed46.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h200_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
421	reacher	gcrouter_off_s42_ds1_tauown	100	47	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed47.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h200_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
422	reacher	gcrouter_off_s42_ds1_tauown	100	48	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed48.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h200_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
423	reacher	gcrouter_off_s42_ds1_tauown	100	49	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed49.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h200_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
424	reacher	gcrouter_off_s42_ds1_tauown	150	42	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed42.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h300_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
425	reacher	gcrouter_off_s42_ds1_tauown	150	43	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed43.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h300_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
426	reacher	gcrouter_off_s42_ds1_tauown	150	44	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed44.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h300_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
427	reacher	gcrouter_off_s42_ds1_tauown	150	45	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed45.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h300_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
428	reacher	gcrouter_off_s42_ds1_tauown	150	46	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed46.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h300_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
429	reacher	gcrouter_off_s42_ds1_tauown	150	47	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed47.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h300_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
430	reacher	gcrouter_off_s42_ds1_tauown	150	48	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed48.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h300_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
431	reacher	gcrouter_off_s42_ds1_tauown	150	49	logs/rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed49.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h300_s42.pt --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
432	reacher	gcrouter_off_s42_ds2_tauown	25	42	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t25_seed42.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
433	reacher	gcrouter_off_s42_ds2_tauown	25	43	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t25_seed43.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
434	reacher	gcrouter_off_s42_ds2_tauown	25	44	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t25_seed44.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
435	reacher	gcrouter_off_s42_ds2_tauown	25	45	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t25_seed45.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
436	reacher	gcrouter_off_s42_ds2_tauown	25	46	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t25_seed46.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
437	reacher	gcrouter_off_s42_ds2_tauown	25	47	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t25_seed47.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
438	reacher	gcrouter_off_s42_ds2_tauown	25	48	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t25_seed48.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
439	reacher	gcrouter_off_s42_ds2_tauown	25	49	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t25_seed49.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h50_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
440	reacher	gcrouter_off_s42_ds2_tauown	50	42	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t50_seed42.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
441	reacher	gcrouter_off_s42_ds2_tauown	50	43	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t50_seed43.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
442	reacher	gcrouter_off_s42_ds2_tauown	50	44	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t50_seed44.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
443	reacher	gcrouter_off_s42_ds2_tauown	50	45	logs/rbD_reacher_gcrouter_off_s42_ds2_tauown_t50_seed45.log	python -m surveyor.envs.reacher.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_reacher_h100_s42.pt --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --cstar-route --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
